Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/anchovy_and_sage_crisps_70251	N	
http://www.bbc.co.uk/food/recipes/goats_cheese_and_mixed_95623	N	2 courgettes sliced lengthways 1 yellow courgette sliced lengthways 2 tbsp olive oil 2 chicken breasts cooked and cut into strips 1 large red onion sliced 100g/3½oz sundried tomatoes 1 large round loaf of bread 23cm/9in wide 200g/7oz goats’ cheese sliced 3 plum tomatoes thinly sliced handful of basilleaves2 bunches rocket 2 Little Gem lettuce leaves separated 50g/1¾oz pecorinocheese shavings 100g/3½oz black pitted olives 3 tbsp olive oil 1 tbsp sherry vinegar60g/2¼oz basilleaves 50g/1¾oz toasted pine nuts 50g/1¾oz parmesan grated 2 garliccloves chopped 75-125ml/2½-4fl oz extra virgin olive oil
http://www.bbc.co.uk/food/recipes/cornchowder_84186	V	
http://www.bbc.co.uk/food/recipes/sirloin_steak_with_new_91595	N	2 aged sirloinsteaks at room temperature 1 tbsp olive oil salt and freshly ground black pepper 400g/14oz fresh peas 400g/14oz fresh broad beans ½ bunch breakfast radishes with leaves halved 1 Cos lettuce leaves separated 400g/14oz new potatoes boiled quartered2 tbsp baby capers 2 large gherkins finely diced 1 banana shallot finely diced 1 lemon zest and juice ½ garlicclove grated 2 sprigs thyme leaves only 1 tbsp finely chopped fresh chives 1 tbsp finely chopped fresh chervil 100ml/3½fl oz rapeseed oil
http://www.bbc.co.uk/food/recipes/microwave_chilli_con_83522	N	
http://www.bbc.co.uk/food/recipes/vanillapannacotta_87907	N	175g/6oz sugar 175ml/6fl oz water splash cherry liqueur 350g/12oz raspberries3 gelatineleaves 250ml/9fl oz milk 250ml/9fl oz double cream 1 vanilla pod split lengthways seeds scraped out 25g/1oz sugar4 sprigs fresh mint icing sugar to dust
http://www.bbc.co.uk/food/recipes/heritage_tomato_tart_49741	V	300g/10½oz heritage tomatoes 1 red onion thickly sliced 2 heads Romaine lettuce roots removed cut into thick slices 4 tbsp vegetable oil 1 tbsp white wine vinegar 1 tbsp Dijon mustard 1 egg yolk400g/14oz ready-made all-butter puff pastry plain flour for dusting 1 free-range egg yolk beaten 200g/7oz Gruyère grated 400g/14oz mixed heritage tomatoes thickly sliced 4 sprigs fresh thyme leaves only 1 tbsp rapeseed oil salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/gingerfriedrice_90107	V	
http://www.bbc.co.uk/food/recipes/breadandbutterpuddin_76853	V	125ml/4½fl oz double cream splash of milk 1 vanilla pod split 2 pieces of orangerind 6 egg yolks 110g/4oz caster sugar 4-6 slices of brioche handful of grapes 55g/2oz caster sugar 30g/1oz butter squeeze of orange juice
http://www.bbc.co.uk/food/recipes/mackerelrollswithroc_81705	N	1 mackerelfillet cut in half salt and freshly ground black pepper 1 tbsp olive oil 1 slice ciabatta griddled1 bunch rocket 2 tsp sesame seeds 1 tbsp olive oil 2 tsp red wine vinegar salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/cheeseandspinachmash_90409	V	
http://www.bbc.co.uk/food/recipes/goatscheeseandsunblu_84043	V	
http://www.bbc.co.uk/food/recipes/brandysnapbasketswit_70818	V	
http://www.bbc.co.uk/food/recipes/darkchocolatetartwit_89320	V	butter for greasing flour for dusting 375g/13oz ready-made sweet pastry 400g/14oz dark chocolate 85 per cent cocoa solids roughly chopped 250ml/9fl oz double cream 2 free-range egg yolks beaten450g/1lb granulated sugar 1 lemon juice only 550ml/19½fl oz water 75g/3oz cornflour 1 tsp cream of tartar 3 tbsp rosewater 3 tbsp icing sugar plus extra for dusting 110g/4oz dark chocolate 85 per cent cocoa solids meltedvanilla ice cream
http://www.bbc.co.uk/food/recipes/rabbitwithgarlicandr_67841	N	1 rabbit chopped into medium-sized chunks on the bone or use ready prepared boneless chunks of rabbit salt and freshly ground black pepper plain flour for dusting 150ml/5fl oz extra virgin olive oil 1 garlicbulb cloves separated and kept whole with skin on large bunch rosemary broken in half 150ml/5fl oz white wine
http://www.bbc.co.uk/food/recipes/shami_kebabs_34462	N	90g/3¼oz chana dal (Bengal gram or split yellow peas) soaked in cold water for about an hour 2 medium onions roughly chopped 8 garliccloves peeled 60g/2¼oz fresh root ginger roughly chopped 2 tbsp gheeor vegetable oil 500g/1lb 2oz lamb mince 1 tsp salt 3 fresh green chillies roughly chopped with seeds handful corianderleaves chopped 1 tsp garam masala ½ tsp Kashmiri chilli powder ½ tsp black cumin(shahi zeera) or regular cuminseeds 1 lime juice only 1 free-range egg lightly beaten about 2 tbsp plain flour to bind vegetable oil for shallow-frying1 medium red onion finely chopped 1 lime juice only 1 fresh green chilli finely chopped without seeds handful mintleaves finely shredded ¼ tsp sugar ¼ tsp salt
http://www.bbc.co.uk/food/recipes/marinatedbeefwithegg_84981	N	1 tbsp vegetable oil 2 free-range eggs beaten 100g/3½oz long grainrice cooked according to packet instructions 35g/1¼oz fresh or frozen (defrosted) peas 1 tsp sesame oil 1 tbsp soy sauce to serve100g/3½oz rumpsteak cut into thin slices 1 tbsp soy sauce 1 tsp sesame oil ½ lime zestand juice salt and freshly ground black pepper 1 tbsp olive oil
http://www.bbc.co.uk/food/recipes/meringue_baked_alaska_38214	N	50ml/2floz water 50g/1¾oz caster sugar 200ml/7fl oz passion fruitpurée ½ tsp arrowroot 2 passion fruit halved3 medium egg whites 90g/3¾oz caster sugar 90g/3¾oz icing sugar sieved 1 large sponge flan case cut in half widthways to about 5mm/¼in thick 4 tbsp passion fruitliqueur 500ml/18 fl oz vanilla ice cream
http://www.bbc.co.uk/food/recipes/ricepudding_84767	V	
http://www.bbc.co.uk/food/recipes/gulabjambu_81245	V	225g/8oz powdered milk 110g/4oz plain flour 1¼ tsp baking powder ½ tsp bicarbonate of soda 350ml/12fl oz milk 25g/1oz butter melted vegetable oil for deep frying200g/7oz caster sugar 100ml/3½fl oz water few strands saffron1 tbsp chopped pistachionuts 1 tbsp flaked almonds toasted in a pan
http://www.bbc.co.uk/food/recipes/macaronicheese_83521	V	
http://www.bbc.co.uk/food/recipes/cosmopolitan_08531	N	
http://www.bbc.co.uk/food/recipes/cheddarsausageandroa_86802	N	
http://www.bbc.co.uk/food/recipes/whole_roasted_masala_77631	N	4 tbsp lemon juice 2 tbsp peeled finely chopped root ginger 2 tbsp finely chopped or crushed garlic 3 hot green chillies finely chopped ½ tsp salt 1 tsp ground coriander 1 tsp garam masala2 tbsp olive or sunflower oil 5 medium potatoes peeled halved lengthways and cut into 5x4cm/2x1½in chunks ½ tsp of salt ¾ tsp freshly ground black pepper 1 tsp ground coriander 1 tsp ground cumin ½ tsp turmeric 1 tsp Kashmiri (mild) chilli powder1.75kg (3lb 14oz) whole chicken skin removed ½ tsp chilli powder ½ tsp freshly ground black pepper
http://www.bbc.co.uk/food/recipes/southindiandrymasala_85444	N	1 tbsp vegetable oil 1 onion finely chopped 7.5cm/3in piece root ginger roughly chopped 6 garliccloves finely chopped 1 green chilli finely chopped 10 curry leaves(available from Asian grocers and some supermarkets) 1½ tbsp desiccated coconut 1 x 400g/14oz can tomatoes chopped 2 tsp sugar 2 tsp balsamic vinegar4 x 200g/7oz white fishfillets (monkfish haddock hake cod or similar) 3 tbsp plain yoghurt 2 tsp garam masala 1 tsp black mustard seeds 1 tsp ground coriander 1 tsp ground cumin ½ tsp chilli powder 6 cardamompods lightly crushed ½ tsp salt 1 tbsp vegetable oil
http://www.bbc.co.uk/food/recipes/realpropercustard_65614	V	
http://www.bbc.co.uk/food/recipes/haddockcevichewithcr_92452	N	200g/7oz undyed smoked haddockfillet skin removed 25ml/1fl oz lime juice 25ml/1fl oz olive oil ½ tsp pink peppercorns crushed 2 tsp chopped fresh dill1 ciabatta sliced into 3-5mm thick slices 2 tbsp olive oil 2 sprigs fresh thyme leaves only200g/7oz cooked white crabmeat 75g/3oz celeriac peeled finely chopped ½ Granny Smith apple skin on core removed finely chopped 75g/3oz ready-made mayonnaise 30g/1½oz crème fraîche 1 lemon juice only 1 tsp chopped fresh parsley 2 punnets micro greens
http://www.bbc.co.uk/food/recipes/theperfectcuppa_67502	V	
http://www.bbc.co.uk/food/recipes/tomatoandbasilsaladw_84313	N	handful fresh basilleaves 4 cherry tomatoes cut in half salt and freshly ground black pepper2 tbsp olive oil frac12; onion 1 clove garlic 4 cherry tomatoes chopped 1 tbsp fresh chives chopped salt and freshly ground black pepper1 tbsp olive oil 2 slices prosciutto
http://www.bbc.co.uk/food/recipes/balsamicglazedsesame_83963	N	175g/6oz salmonfillet sea salt and freshly ground black pepper 1 tbsp olive oil 2 tbsp balsamic vinegar 1 tbsp honey 1 tbsp sesame seeds1 tbsp olive oil plus 1 tbsp extra large handful of spinach ½ 400g/14oz can cherry tomatoes ½ tsp dried chilliflakes fresh chives chopped to serve
http://www.bbc.co.uk/food/recipes/ovenfriedchillichick_86437	N	large knob fresh ginger peeled and roughly chopped 2-3 garliccloves peeled and finely chopped 2-4 green chillies cut in half with the stalk seedsand membranes removed 1 tsp salt or to taste 1 tsp garam masala 1 tbsp lemon juice 2 tbsp oil800g/1lb 12oz chickenpieces skinned and pricked all over with a fork 3 tbsp vegetable oil ¼ tsp salt ¼ tsp freshly ground black pepper ½ tsp ground cumin 4 slices white bread processed to crumbs in a food processor 1-2 large free-range eggs beaten 1 lemon to serve
http://www.bbc.co.uk/food/recipes/thaispicedburgers_70173	N	
http://www.bbc.co.uk/food/recipes/salamiandroastedpepp_79157	N	4 tbsp tomato purée handful cherry tomatoes cut in half 1 garlicclove chopped 1 tbsp olive oil 1 roasted pepper(from jar) chopped 4 cooked baby salami sausages cut in half lengthways 55g/2oz halloumil cheese grated150g self-raising flour 55g/2oz Greek yoghurt 2 tbsp water salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/panfriedpolentawithf_84152	N	2 tbsp olive oil 3 spring onions chopped 1 garlicclove crushed 140g/5oz cherry tomatoes halved 3 fresh basilleaves chopped 1 slice prosciutto chopped 40g/1½oz mozzarellachopped 2 large handfuls spinach250ml/10fl oz vegetable oil 200g/7oz polenta cooked according to packet instructions
http://www.bbc.co.uk/food/recipes/asianstylecrabcakesw_87709	N	30g/1oz fresh breadcrumbs 55g/2oz crabmeat 1 tbsp chopped fresh chives 1 chilli deseeded and chopped 1 free-range egg beaten 2 tbsp chopped fresh coriander 2 tbsp vegetable oil½ mango peeled and chopped 1 lime zestand juice 1 red chilli deseeded and finely chopped
http://www.bbc.co.uk/food/recipes/beansaucenoodles_76545	N	
http://www.bbc.co.uk/food/recipes/spicedchickenwithbal_84147	N	15g/½oz butter 1 tsp honey 2 figs cut in half lengthways splash balsamic vinegar1 tbsp ground cumin 1 tbsp ground coriander pinch dried chilliflakes ½ tbsp crushed black peppercorns 1 chicken breast skin removed cut into slices 1 tbsp oil
http://www.bbc.co.uk/food/recipes/christmasbrothwithch_84924	N	100g/3½oz bread cut onto cubes 1 tbsp olive oil 80g/3oz Stilton½ red onion chopped 1 garlicclove chopped 100g/3½oz lambtrimmings ½ sweet potato finely chopped 2 tbsp port 150ml/5fl oz vegetable stock salt and freshly ground black pepper 1 tbsp chopped fresh parsley
http://www.bbc.co.uk/food/recipes/roast_grouse_with_09214	N	4 rashers smoked bacon 2 fresh grouse 1 tbsp olive oil 4 shallots peeled thinly sliced 1 garlicclove 5 sprigs fresh thyme leaves picked 150g/5oz fresh blackberries 150ml/5fl oz chicken stock preferably homemade 50g/2oz butter1 large celeriac base sliced off green top left on 110g/4oz free-range egg whites(about three medium egg whites) 700g/1lb 8oz table salt 5 sprigs fresh rosemary finely chopped 110ml/4fl oz olive oil sea saltflakes to taste freshly ground black pepper
http://www.bbc.co.uk/food/recipes/salmonencroute_78608	N	
http://www.bbc.co.uk/food/recipes/corned_beef_hash_with_09807	N	
http://www.bbc.co.uk/food/recipes/rabbit_pie_63302	N	2 tbsp vegetable oil 150g/5½oz smoked bacon lardons 1kg/2lb 4oz mixed chicken leg and thigh pieces 50g/2oz flour salt and freshly ground black pepper 1 onion sliced 100ml/3½fl oz white wine 200ml/7fl oz chicken stock 1 tbsp picked thymeleaves salt and freshly ground black pepper 1 x 400g/14oz tin butter beans rinsed and drained 1 tbsp unsalted butter200g/7oz ready-made shortcrust pastry 1 free-range egg beaten for glazing
http://www.bbc.co.uk/food/recipes/chervilstuffedroastc_85257	N	2 tbsp sugar 250ml/8¾fl oz good-quality cider 2 tbsp cider vinegar 10ml/4fl oz cold-pressed rapeseed oilor extra virgin olive oil ½ tsp mustard 2 cloves garlic crushed salt and freshly ground black pepper60g/2¼oz butter small bunch fresh chervil roughly chopped small bunch fresh chives roughly chopped salt and freshly ground black pepper3 rashers bacon sliced into lardons1 medium chicken cut in half down the middle 60ml/2¼fl oz chicken stock4 baby turnips shaved into strips with a vegetable peeler crisp leaves such as Little Gem chicory and watercress handful fresh parsleyleaves fresh chives and chervil chopped to serve
http://www.bbc.co.uk/food/recipes/linguineomelettewith_89109	V	
http://www.bbc.co.uk/food/recipes/mozzarellaandmediter_84429	V	1 tbsp olive oil ½ aubergine cut into slices lengthways ½ romero pepper cut into slices lengthways 100g/3½oz mini mozzarellaballs small handful fresh basilleaves chopped small handful fresh parsleyleaves chopped1 tbsp olive oil ½ lemon juice only balsamic vinegar for drizzling (optional)
http://www.bbc.co.uk/food/recipes/seabassincoconutmilk_82081	N	asparaguscress (available from specialist suppliers and online) mustard cress(available from specialist suppliers and online) coriander cress(available from specialist suppliers and online) curry leaf oil (made by infusing curry leavesin hot oil for a day or two)4 small fillets of sea bass each 80-100g (3-3½oz) vegetable oil salt and freshly ground black pepper1 tbsp coconut or vegetable oil ¼ tsp mustard seeds 1 tsp finely chopped fresh ginger 3 cloves garlic sliced into fine strips 2 green chillies slit lengthways 2 onions finely sliced 10 curry leaves 1½ tsp ground turmeric 1 tsp ground coriander ¼ tsp freshly ground black pepper 2 tbsp freshly prepared tamarindextract (made by soaking dried tamarindin water and then passing through sieve) 400ml/14fl oz coconut milk 1½ tsp salt200g/7oz Jersey Royal potatoes peeled 1 tbsp vegetable oil ¼ tsp finely chopped fresh ginger ¼ tsp black gram lentils ¼ tsp mustard seeds 10 curry leaves deep-fried and crushed ½ tsp salt 1 tbsp finely chopped corianderleaves
http://www.bbc.co.uk/food/recipes/peaandpecorinorisott_70243	N	
http://www.bbc.co.uk/food/recipes/onion_and_thyme_tart_25588	V	50g/1¾oz butter 750g/1lb 10oz onions peeled and finely sliced 3 sprigs fresh thyme leaves only 2 free-range eggs beaten 100ml/3½fl oz double cream salt and freshly ground pepper100g/3½oz plain flour plus a little extra for dusting pinch salt 50g/1¾oz cold butter cut into small pieces
http://www.bbc.co.uk/food/recipes/courgetteandparmesan_85380	N	55g/2oz butter 1 onion finely chopped ½ courgette chopped 225g/8oz risotto rice(such as arborio or canaroli) 425ml/¾ pint hot vegetable stock 30g/1oz freshly grated parmesan salt and freshly ground black pepper1 tbsp olive oil 1 garlicclove finely chopped 1 small squid cleaned lightly scored with a sharp knife 1 lemon juice only handful fresh parsley chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/easychickenliverpate_87604	N	450g/1lb chicken livers trimmed 200g/7oz butter melted 50ml/2fl oz double cream 1 tbsp Armagnac or brandy coarse sea salt and freshly ground black pepperhandful of dried cranberries 8 fresh bay leaves
http://www.bbc.co.uk/food/recipes/quickhotandsournoodl_89280	N	1 tbsp groundnut oil 2.5cm/1in piece fresh root ginger peeled and thinly sliced 2 handfuls fresh shiitake mushrooms sliced 1 red chilli de-seeded finely chopped 1 tbsp Shaoxing rice wine or dry sherry 700ml/1 pint 5fl oz vegetable stock 220g/8oz canned bamboo shoots drained and rinsed 1 tbsp light soy sauce 1 tbsp dark soy sauce 1 tbsp Chinese black rice vinegar or balsamic vinegar pinch ground white pepper 1 tbsp cornflourmixed with 2 tbsp cold water200g/7oz cooked egg noodles 2 small handfuls beansprouts 8 baby sweetcorn sliced 1 spring onion sliced 100g/3½oz cooked chicken shredded
http://www.bbc.co.uk/food/recipes/balticcrabsalad_88827	N	400g/14oz fresh white crabmeat 1 tbsp finely chopped fresh chervil 1 tbsp finely chopped fresh dill 1 dill cucumber finely chopped 1 tsp baby capers rinsed and drained 2 tbsp celery finely sliced 200g/7oz cooked crayfishtails peeled 4 fresh chervilsprigs 2 duckeggs soft boiled1 free-range egg 125ml/4½oz extra virgin olive oil 1 lemon juice only 75g/3oz fresh brown crabmeat
http://www.bbc.co.uk/food/recipes/freshlybakedbread_92265	V	
http://www.bbc.co.uk/food/recipes/chocolate_mint_cake_53708	V	225g/8oz dark chocolate minimum 70% cocoa solids broken into pieces 175ml/6¼fl oz whipping cream 25g/1oz unsalted butter cut into cubes2 large bunches fresh mintleaves 75g/3oz white chocolate melted 75g/3oz dark chocolate minimum 70% cocoa solids melted170g/6oz unsalted butter softened plus extra for greasing 115g/4¼oz vegetable shortening 300g/10½oz granulated sugar 250g/8¾oz dark brown sugar 3 free-range eggs 1 tbsp vanilla extract 70g/2½oz cocoa powder 300ml/10½fl oz hot water 150ml/5fl oz soured cream 370g/13oz plain flour 2 tsp baking powder 1 tsp bicarbonate of soda ½ tsp salt125g/4½oz sugar 80ml/2¾fl oz water 3 free-range egg whites at room temperature ½ tsp cream of tartar 150g/5fl oz unsalted butter softened ½ tsp pepper mintextract
