Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/ricottaandbasilcanne_86973	V	olive oil for greasing 3 sheets fresh lasagne 150g/5½oz ricottacheese 30g/1oz fresh basilleaves roughly torn ¼ tsp freshly grated nutmeg salt and freshly ground black pepper1 tbsp olive oil 1 garlicclove crushed 300ml/½ pint tomato passata salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/honeyglazedporkwithb_79644	N	75g/2½oz blackberries 100ml/3½fl oz red wine 1 tbsp milk 2 tsp sugar1 tbsp olive oil 100g/3½oz pork fillet sea salt and freshly ground black pepper 1 tsp honey
http://www.bbc.co.uk/food/recipes/wokcookedmonkfishwit_89274	N	2 monkfishfillets membrane removed salt and ground white pepper 3 tbsp groundnut oil 4 cloves garlic finely chopped 2.5cm/1in piece fresh root ginger peeled finely chopped 1 red chilli seeds removed flesh finely chopped 1 tbsp of Shaoxing rice wine 4-5 tbsp light soy sauce 2 tbsp toasted sesame oil 2 spring onions cut into thin strips (julienne) 1 tbsp chopped fresh coriander
http://www.bbc.co.uk/food/recipes/porkmedallionswithap_84548	N	
http://www.bbc.co.uk/food/recipes/troutenpapillotewith_88055	N	
http://www.bbc.co.uk/food/recipes/smoked_salmon_and_chive_69922	N	50g/1¾oz cold butter diced pinch salt 75g/2½oz strong flour 2 free-range eggs 150g/5½oz smoked salmon finely chopped 75g/2½oz soft cream cheese 250g/9oz crème fraîche ½ lemon juice only 2 tbsp very finely chopped fresh chives freshly ground black pepper½ small watermelon flesh cut into 2.5cm/1in cubes 250g/9oz feta cut into 2.5cm/1in cubes small handful fresh basilleaves preferably Greek basil 1-2 tbsp sherry vinegar
http://www.bbc.co.uk/food/recipes/floatingislandswithr_84413	V	2 free-range egg whites 110g/4oz caster sugar55g/2oz almonds100g/3½oz caster sugar150g/5½oz fresh raspberries 2 tsp icing sugar squeeze of lemon juice
http://www.bbc.co.uk/food/recipes/chiffon_pie_63461	N	650g/1lb 7oz raspberries reserving 20 raspberriesfor decoration 150g/6oz caster sugar 1 lemon juice only 1½ sachets powdered gelatine soaked in 5 tbsp cold water 100ml/3½fl oz double cream whipped to soft peaks650g/1lb 7oz blueberries reserving 30 blueberriesfor decoration 130ml/4fl oz apple juice 150g/6oz caster sugar 1½ tsp vanilla extract 1 tsp ground cinnamon 1 x 8g sachet pectin 2½ tbsp cornflour850ml/1½ pints of double cream very cold - straight from the fridge 80g/3¼oz icing sugar 2 tsp vanilla extract150g/6oz blueberries 50g/2oz caster sugar 1 tbsp cornflour250g/10oz plain flour pinch salt 100g/3½oz butter plus extra for greasing 2 medium free-range eggs lightly beaten 100g/3½oz icing sugar150g/6oz raspberries 50g/2oz caster sugar 1 tbsp cornflour
http://www.bbc.co.uk/food/recipes/grilledaubergineswit_90214	V	2 Japanese auberginesor 1 large purple aubergine vegetable oil for shallow frying 4 spring onions green part only
http://www.bbc.co.uk/food/recipes/petitpoisalafrancais_87344	V	
http://www.bbc.co.uk/food/recipes/specialfriedrice_4852	N	
http://www.bbc.co.uk/food/recipes/chocolatefudgeicing_83804	V	
http://www.bbc.co.uk/food/recipes/toffeeapplecrumble_87427	V	100ml/3½fl oz water 225g/8oz granulated sugar 30ml/1fl oz golden syrup 30g/1oz unsalted butter 450g/1lb cooking apples peeled cored and sliced into wedges 450g/1lb eating apples peeled cored and sliced into wedges150g/5oz plain flour 100g/3½oz unsalted butter 100g/3½oz demerara sugar6 free-range egg yolks 75g/2½oz caster sugar 600ml/1 pint 1½fl oz whole milk 1 vanilla pod seeds only
http://www.bbc.co.uk/food/recipes/berkswell_toasty_pudding_03447	N	
http://www.bbc.co.uk/food/recipes/peaandmintsoup_89420	N	
http://www.bbc.co.uk/food/recipes/freshpeaandmintsoup_88416	V	
http://www.bbc.co.uk/food/recipes/tandoori_king_prawns_53087	N	1 tsp garam masala ½ tsp ground cinnamon 1 tsp chilli powder 1 tsp ground cumin 2 garliccloves crushed 5cm/2in piece fresh ginger finely grated 200ml/7fl oz plain yoghurt 500g/1lb 2oz large tiger prawns peeled and de-veined tails left on 2 lemons cut in half50g/1¾oz butter 1 red onion finely chopped 2 garliccloves finely chopped 1 tsp ground cumin 1 red chilli finely chopped 3 ripe tomatoes roughly chopped 200ml/7fl oz double cream 5cm/2in piece fresh ginger peeled roughly chopped 2 tbsp roughly chopped fresh corianderleaves salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/frenchonionsoupwithc_79449	V	2 slices bread 1 tsp olive oil 25g/1oz cheddarcheese grated 1 tsp Dijon mustard salt and freshly ground black pepper50g/1¾oz unsalted butter 1 large onion finely sliced 100ml/3½fl oz red wine 300ml/10fl oz hot beef stock (vegetarians can substitute with vegetable stock) salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/beanandtomatotortill_85375	V	200g/7oz tinned kidney beans rinsed and drained 200g/7oz tinned plumtomatoes drained 2 tbsp tomato ketchup 1 spring onion finely chopped salt and freshly ground black pepper 2 ready-made tortilla wraps handful fresh coriander roughly chopped few drops Tabascosauce ½ avocado peeled sliced6 tbsp Greek yoghurt 1 garlicclove crushed 2 tbsp tinned kidney beans rinsed and drained ½ avocado peeled ½ lemon juice only pinch chilli powder salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/panettonewithflambee_87750	V	
http://www.bbc.co.uk/food/recipes/hotspicedcider_72957	V	
http://www.bbc.co.uk/food/recipes/baked_cheesecake_with_97326	V	
http://www.bbc.co.uk/food/recipes/razor_clam_leek_and_43512	N	
http://www.bbc.co.uk/food/recipes/slow_cooker_chilli_con_13029	N	
http://www.bbc.co.uk/food/recipes/gorgonzolaparmahaman_86217	N	
http://www.bbc.co.uk/food/recipes/lambkabobmashwiwiths_79721	N	700g/1lb10oz finely ground lamb mince 1 onion very finely chopped 2 tsp chopped fresh marjoramor oregano or 1 tsp good quality dried 2 tbsp chopped fresh mint ½ tsp chilli powder pinch ground cardamom Maldon sea salt and freshly ground black pepper2 tbsp extra virgin olive oil 5 tbsp thick Greek yoghurt 2 tbsp tahini (sesame seed paste) 1 tbsp fresh lemon juice I garlicclove crushed 2 tbsp chopped fresh coriander500g/1lb 2oz plain flour ½tsp sugar 1 tsp fine sea salt 2 tsp dried oregano 2 tsp chilliflakes 1 packet dried yeast 250ml/8fl oz tepid water 1 tbsp olive oilFresh mintleaves 1 small red onion finely sliced and soaked in lemon juice 8 wooden skewers pre-soaked in water
http://www.bbc.co.uk/food/recipes/strawberry_and_cream_55490	N	3 free-range eggs whites only 1 tsp lemon juice 150g/5½oz caster sugar2 sheets leaf gelatine 3 free-range eggs whites only 142ml/¼ pint double cream 50g/1¾oz icing sugar 300g/10½oz strawberries6 very small strawberries cut in half
http://www.bbc.co.uk/food/recipes/marmitako_46210	N	150ml/5fl oz extra virgin olive oil 50ml/2fl oz Moscatel vinegar 1 shallot very finely chopped small bunch of chives finely chopped 3 sweet Basque piquillo peppers (from a jar) cut into strips 2 heads of Little Gem leaves only salt and freshly ground black pepperhead and bones of the bonito(see below) or you can use hake or cod head and bones (you can get these from the fishmonger) 2 tbsp olive oil 1 leek roughly chopped 1 carrot roughly chopped 1 clove garlic very finely chopped 1 onion roughly chopped 1 bay leaf1 tbsp olive oil 2 garliccloves crushed 1 onion very finely chopped 1 large Italian red pepper(around 200g/7oz) very finely chopped 200g/7oz padron pepper very finely chopped 1 red chilli finely chopped with seeds removed 5-6 ripe plum tomatoes grated to make a sauce 2 dried choriceros peppers soaked in water. Butterfly the peppersand scrape the paste from the inside with a spoon leaving the skin (if you can’t get the peppersyou can buy the paste) 200ml/7fl oz Txakoli (a Basque wine) or other dry slightly sparkling white wine 1kg/2lb 4oz potatoes peeled cut into chunks the same size as the fish 1 bay leaf 75ml/2½fl oz extra virgin olive oil 2kg/4lb 8oz bonito(if you can’t get hold of one use 1kg/2lb 4oz of fresh tuna) cut into large chunks bunch of parsley roughly chopped
http://www.bbc.co.uk/food/recipes/patatabravas_81525	V	
http://www.bbc.co.uk/food/recipes/roastedcodwithmedite_93876	N	3 tsp saffron strands (or substitute ground turmeric) 3 tsp garlicpowder 3 tsp smoked paprika 1½ tsp cracked black pepper2 tbsp olive oil 2 Toulouse sausages or other good quality pork sausages 400g/14oz new potatoes boiled until tender peeled and halved 1 garlicclove finely chopped fresh flatleaf parsley(about 1 tbsp when chopped)25g/1oz butter 2 x 150g/10½oz thick codfillets or other fish of your choice such as hoki sea bass herrings sardines halibut or turbot 1 tsp flour6 tbsp balsamic vinegar
http://www.bbc.co.uk/food/recipes/cardamom_pistachio_and_48559	V	butter for greasing ½ tsp green cardamomseeds 4 large free-range eggs 100g/3½oz caster sugar plus extra for dusting 100g/3½oz self-raising flour caster sugar to sprinkle on the baking parchment300ml/10fl oz double cream 1 tbsp caster sugar 1 tsp instant coffee dissolved in 1 tbsp hot water 50g/1¾oz dark chocolate to make flowers 50g/1¾oz unsalted shelled pistachios finely chopped icing sugar to dust
http://www.bbc.co.uk/food/recipes/opentoastedsavourych_86880	V	
http://www.bbc.co.uk/food/recipes/bloodymary_88974	N	
http://www.bbc.co.uk/food/recipes/three-tier_white_23088	N	200g/7oz raspberries 1 tsp icing sugar plus extra for dusting 300ml/10fl oz double cream 50g/1¾oz white chocolate900g/2lb white chocolate broken into pieces 1.2kg/2lb 12oz full-fat cream cheese 6 free-range eggs 450ml/16fl oz soured cream 1 tbsp vanilla extract 450g/1lb fresh raspberries150g/5½oz butter 75g/2½oz dark chocolate 700g/1lb 9oz shortbreadbiscuits
http://www.bbc.co.uk/food/recipes/lemonpancettarosemar_78339	N	2kg/4lb 6oz oven-ready chicken thawed if frozen giblets removed 1 small bunch fresh rosemary 1 small bunch fresh thyme 2 lemons finely zested 80g/3oz pancetta chopped 150g/5¼oz mascarpone salt and freshly ground black pepper 2 onions thickly sliced1 tbsp flour 100ml/3½fl oz white wine 600ml/1pt chicken stock
http://www.bbc.co.uk/food/recipes/roasttomatoopenflanw_86212	V	
http://www.bbc.co.uk/food/recipes/mustard_and_maple_syrup_03280	N	
http://www.bbc.co.uk/food/recipes/raviolioflocallobste_91305	N	400g/14oz blanched lobsterflesh made up of 4 claws and 2 tails 100ml/3½fl oz double cream 100ml/3½fl oz concentrated lobsterconsommé or fish stock 1 tsp finely chopped fresh tarragon 1 free-range egg 1 free-range egg yolk pinch cayenne pepper squeeze lemon juice250g/9oz '00' pastaflour plus extra for dusting 1 free-range egg yolk 3 free-range eggs 2 tbsp water 2 tbsp olive oilknob butter 2 tbsp olive oil lobstershells (from lobsterclaws and tails above) 1 onion peeled chopped 1 carrot chopped 2 cloves garlic peeled and left whole 1 tbsp tomato purée 75ml/2½fl oz brandy 500ml/18fl oz chicken stock 150ml/5½fl oz double cream
http://www.bbc.co.uk/food/recipes/rhubarbcrumblewithsw_82709	V	2 stem ginger biscuits crushed25g/1oz mascarponecheese 30ml/1oz double cream whipped 2 tbsp icing sugar2 stalks rhubarb chopped 2 tbsp caster sugar 1 vanilla pod seeds only 2 tbsp hot water ½ orange zest only
http://www.bbc.co.uk/food/recipes/butterfly_buns_with_44368	N	250g/9oz double cream whipped 100ml/3½fl oz lemon curd icing sugar for dusting175g/6oz butter 175g/6oz caster sugar 1 tsp vanilla essence 4 free-range eggs 1 tsp baking powder 175g/6oz plain flour
http://www.bbc.co.uk/food/recipes/lapsang_souchong_50355	V	230g/8¼oz unsalted butter at room temperature 120ml/4fl oz semi-skimmed milk 2 tsp good quality vanilla extract 500g/1lb 2oz icing sugar 3 tbsp whisky plus extra to taste 100g/3½oz dark chocolate finely grated to decorate250ml/9fl oz semi-skimmed or skimmed milk 8 Lapsang Souchong teabags 220g/8oz unsalted butter 450g/1lb granulated sugar 2 large free-range eggs 250g/9oz self-raising flour 240g/8½oz plain flour
http://www.bbc.co.uk/food/recipes/manchegoandsagepolen_85209	V	50g/1¾oz butter 3 fresh sageleaves250g/9oz quick-cook polenta 150ml/¼ pint hot vegetable stock 75g/3oz Manchegocheese grated 25g/1oz butter 3 fresh sageleaves chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/quickvegetablecurry_92583	V	
http://www.bbc.co.uk/food/recipes/roast_chicken_with_morel_43792	N	20g/1oz dried morel mushrooms soaked overnight in 500ml/18fl oz whole milk 35g/1¼oz butter 1 tbsp plain flour 100ml/3½fl oz dry white wine 100ml/3½fl oz double cream1 chicken about 1.5kg/3lb 5oz 55g/2oz butter or 2 tbsp olive or sunflower oil salt and freshly ground black pepper 3–4 smoked baconrashers (optional)
http://www.bbc.co.uk/food/recipes/mussels_with_sparkling_09137	N	
http://www.bbc.co.uk/food/recipes/chilli_and_garlic_razor_95428	N	
http://www.bbc.co.uk/food/recipes/salamitarts_73333	N	
http://www.bbc.co.uk/food/recipes/dd_82134	V	
http://www.bbc.co.uk/food/recipes/passionfruitfool_74615	V	
http://www.bbc.co.uk/food/recipes/black_bean_and_smoke_29105	V	
http://www.bbc.co.uk/food/recipes/prosciutto_mozzarella_87370	N	450g/1lb strong white flour plus extra for dusting 50g/1oz semolina 1 x 7g/¾oz sachet of fast-action dried yeast 2 tsp flaked sea salt 2 tbsp olive oil plus extra for greasing 325ml/11fl oz warm water2 tbsp olive oil 1 small onion finely chopped 2 cloves garlic crushed 400g/14oz can chopped tomatoes ½ tsp dried oregano 1 tsp caster sugar 8 slices of prosciutto 125g/4½oz mozzarella large handful fresh basilleaves flaked sea salt freshly ground black peppergood olive oil and balsamic vinegar
http://www.bbc.co.uk/food/recipes/devilledkidneysontoa_85068	N	1 tbsp butter 4 lambs' kidneys trimmed and cut into chunks 1 tsp Worcestershire sauce 2 tsp tomato purée 2 tsp lemon juice 1 tsp English mustardpowder pinch cayenne pepper salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/potato_salad_74218	V	
http://www.bbc.co.uk/food/recipes/anchovy_and_sage_crisps_70251	N	
http://www.bbc.co.uk/food/recipes/sirloin_steak_with_new_91595	N	2 aged sirloinsteaks at room temperature 1 tbsp olive oil salt and freshly ground black pepper 400g/14oz fresh peas 400g/14oz fresh broad beans ½ bunch breakfast radishes with leaves halved 1 Cos lettuce leaves separated 400g/14oz new potatoes boiled quartered2 tbsp baby capers 2 large gherkins finely diced 1 banana shallot finely diced 1 lemon zest and juice ½ garlicclove grated 2 sprigs thyme leaves only 1 tbsp finely chopped fresh chives 1 tbsp finely chopped fresh chervil 100ml/3½fl oz rapeseed oil
http://www.bbc.co.uk/food/recipes/marinatedbeefwithegg_84981	N	1 tbsp vegetable oil 2 free-range eggs beaten 100g/3½oz long grainrice cooked according to packet instructions 35g/1¼oz fresh or frozen (defrosted) peas 1 tsp sesame oil 1 tbsp soy sauce to serve100g/3½oz rumpsteak cut into thin slices 1 tbsp soy sauce 1 tsp sesame oil ½ lime zestand juice salt and freshly ground black pepper 1 tbsp olive oil
http://www.bbc.co.uk/food/recipes/balsamicglazedsesame_83963	N	175g/6oz salmonfillet sea salt and freshly ground black pepper 1 tbsp olive oil 2 tbsp balsamic vinegar 1 tbsp honey 1 tbsp sesame seeds1 tbsp olive oil plus 1 tbsp extra large handful of spinach ½ 400g/14oz can cherry tomatoes ½ tsp dried chilliflakes fresh chives chopped to serve
http://www.bbc.co.uk/food/recipes/crostiniwithblackoli_89134	V	
http://www.bbc.co.uk/food/fruit_cake	N	
http://www.bbc.co.uk/food/recipes/chickenstripsinsmoke_86901	N	½ chicken breast skin removed sliced into 4 strips 4 rashers smoked streaky bacon1 tbsp olive oil 1 tbsp butter ½ onion finely chopped 2 rashers smoked streaky bacon chopped 150g/5½oz new potatoes sliced into 0.5cm/¼in rounds salt and freshly ground black pepper1 tbsp olive oil 100g/3½oz spinach washed salt and freshly ground black pepper2 tomatoes halved 1 tbsp olive oil salt and freshly ground black pepper 2 tsp caster sugar 2 tsp balsamic vinegar 1 tbsp chopped fresh basilleaves
http://www.bbc.co.uk/food/recipes/vanilla_and_orange_64396	V	10 oranges juiced (to make about 400ml/14fl oz orange juice) 400g/14oz caster sugar 4 empty vanilla pods 8 cardamompods cracked150g/5½oz icing sugar sifted 150g/5½oz ground almonds 3 free-range eggs 90g/3¼oz egg yolks(about 5 large egg yolks) 275g/9¾oz egg whites(about 9 large egg whites) 110g/4oz caster sugar 120g/4¼oz plain flour sifted1 orange peeled cut into small pieces ½ pomegranateseeds 1-2 tbsp shredded fresh mint200g/7oz caster sugar 2 vanilla pods seeds only 1 lemon zest only 1 orange zest only 4 tbsp cornflour 845g/1lb 14oz cream cheese 3 free-range eggs 375ml/12½fl oz double cream
http://www.bbc.co.uk/food/recipes/piquantlamb_2397	N	
http://www.bbc.co.uk/food/recipes/spicyseafoodlinguine_90508	N	
http://www.bbc.co.uk/food/recipes/wagyu_sirloin_and_slow_80459	N	4 egg yolks sea salt for curing 2 braised and dried beefheel tendons 1litre/1¾ pints flavourless vegetable oil for deep frying 100g/3½oz Wagyu sirloin 1 tsp finely chopped banana shallot 10 leaves flatleaf parsley thinly shredded1 tbsp vegetable oil for frying 200g/7oz Wagyu sirloin 50g/1¾oz butter6 smoked garliccloves 100ml/3½fl oz white wine vinegar 50g/1¾oz caster sugar 50ml/2fl oz parsleyoil200g/7oz sprouting broccoli trimmed florets leaves and stalks separated 50g/1¾oz butter1 tbsp vegetable oil for frying 200g/7oz onions roughly chopped 1kg/2lb 4oz Wagyu brisket 250ml/9fl oz light bitter ale 500ml/18fl oz brown chicken stock 50g/1¾oz clear honey cabernet sauvignon vinegar to taste
http://www.bbc.co.uk/food/recipes/roastbalsamicbeetroo_88337	V	1 bunch baby beetroot(with leaves) scrubbed 25g/1oz butter 2 tbsp olive oil salt and freshly ground black pepper 1 tbsp balsamic vinegar125ml/4fl oz double cream lightly whipped 200g/7oz Greek-style yoghurt 1 garlicclove chopped salt and freshly ground black pepper 1 tbsp chopped fresh chives to garnish
http://www.bbc.co.uk/food/recipes/tex-mex_brick_chicken_47381	N	large knob of butter 1 onion finely chopped 2 garliccloves finely chopped ½ bunch fresh coriander stalks chopped leaves reserved for garnish 2 x 400g tins good-quality Mexican black beans 1 small red chilli finely chopped to garnish2 dried chipotlechillies ¼-½ habanero chilli to taste generous pinch sea saltflakes 4 tbsp olive oil 1 orange juice only 2 tsp fresh oreganoleaves 2 garliccloves roughly chopped 1 large whole chicken spatchcocked and de-boned only wing bones left in (ask your butcher to do this for you)4-8 soft tacos handful grated Mexican-style firm cheese such as Oaxaca (available from specialist cheese shops or online; alternatively use firm grated mozzarella) 4-8 tbsp ready-made tomatosalsa 2 handfuls crisp lettucesuch as Iceberg or Romaine lettuce shredded
http://www.bbc.co.uk/food/recipes/creamysweetpotatocap_87017	V	
http://www.bbc.co.uk/food/recipes/turkishkoftakebabswi_71862	N	900g/2lb minced lamb 2 onions finely grated 6 garliccloves crushed 2 tsp dried chilliflakes 1 small bunch of flatleaf parsley chopped oilfor brushing 2 vine-ripened tomatoes thinly sliced salt freshly ground black pepper200g/7oz Greek natural yoghurt 2 tbsp chopped mint
http://www.bbc.co.uk/food/recipes/british_tapas_94352	N	1 camembert-style cheese such as Tunworth 1 sprig rosemary 1 tbsp clear honey freshly ground black pepper slices of baguette shop-bought pickle or chutney8 quails’ eggs at room temperature malt vinegar(enough to fill a small bowl) 200g/7oz pork mince a few leaves fresh sage chopped ½ tsp salt ½ tsp freshly ground black pepper 1 free-range egg beaten plain flour for dusting 100g/3½oz panko Japanese breadcrumbs vegetable oil for deep frying brown sauce to serve4 springs fresh mint plus extra for garnish 250g/9oz frozen peas 1 tbsp crème fraîche salt and pepper to taste
http://www.bbc.co.uk/food/recipes/stickyauberginewiths_80164	V	
http://www.bbc.co.uk/food/recipes/chicken_cashew_nut_and_78081	N	
